INDEX,DATE,YEAR,MONTH,ACP1,ACP2,ACP3,ACP4,ACP5,ACP6,ACP7,ACP8,ACP9,ACP10,ACP11,ACP12,ACP13,ACP14,ACP15,ACP16,ACP17,ACP18,ACP19,ACP20,ACP21,ACP22,ACP23,ACP24,ACP25
191,200711,2007,11,40339.45172,1842.672414,4967.674138,6998.917241,8421.337931,5264.008621,13001.08448,2397.62931,31977.36724,7747.848276,15603.4431,3383.62069,30484.9069,10431.03621,3566.808621,3706.896552,13663.7931,7235.994828,6745.689655,5641.163793,1842.672414,29876.08276,8582.968966,5204.741379,9337.282759
192,200712,2007,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193,200801,2008,01,0,26.93965517,0,0,4358.834483,0,0,5102.372414,0,0,0,1330.818966,0,0,0,835.1310345,959.0517241,0,0,0,70.04310345,0,1244.610345,1077.586207,80.81896552
194,200802,2008,02,167.0258621,5.387931034,0,0,1223.056897,10.77586207,651.937931,878.2327586,0,0,0,70.04310345,0,0,0,0,2036.639655,0,0,0,0,0,0,0,544.1810345
195,200803,2008,03,13760.41667,5020.833333,2557.295,0,5.208333333,5.208333333,1124.998333,114.5833333,2093.751667,6140.62,11411.46,4864.576667,14984.375,0,109.375,0,13468.75333,0,307.2916667,432.2916667,619.7916667,437.5,20.83333333,0,4203.123333
196,200804,2008,04,22095.9069,5533.405172,11276.94828,2925.646552,1320.043103,2731.681034,9207.968966,1487.068966,4337.284483,9800.653448,16589.44828,8712.27931,15598.05862,1923.491379,2807.112069,3836.206897,2489.225862,0,1201.508621,1357.758621,2112.068966,12279.09828,12499.99483,5344.825862,3318.967241
197,200805,2008,05,18796.87667,6286.455,10307.29167,5078.128333,5635.416667,10416.66833,11739.58167,3854.166667,13989.58667,8093.746667,9802.075,4421.875,11749.99333,2552.083333,5166.666667,2697.916667,2156.25,1453.125,2906.25,3057.291667,4416.666667,17213.535,5463.545,3338.541667,1000
198,200806,2008,06,14482.76034,3372.844828,12144.3931,8248.924138,4207.974138,5614.224138,6632.548276,1907.327586,12392.24138,4854.525862,3733.836207,3949.353448,10021.55,1153.017241,1821.12069,1815.732759,5328.663793,6756.456897,1993.534483,2095.905172,3200.431034,13405.16724,6589.436207,4795.256897,1594.827586
199,200807,2008,07,19619.785,2187.5,8614.588333,4635.416667,4156.25,5901.043333,6822.915,2666.666667,14765.62833,7395.831667,15520.835,3687.5,12348.965,770.8333333,1609.375,1359.375,4916.668333,4572.91,755.2083333,1182.291667,3770.835,6375,1968.751667,1546.875,791.6666667
200,200808,2008,08,9385.415,2557.291667,7500.005,6729.163333,1052.083333,3489.581667,3093.75,953.125,8614.585,3416.666667,2713.541667,2796.875,6140.626667,416.6666667,2437.5,786.4583333,3968.748333,5468.75,541.6666667,416.6666667,1682.291667,7671.878333,854.1666667,1260.416667,239.5833333
201,200809,2008,09,21885.41333,8723.96,10697.91333,9213.548333,3901.041667,5796.878333,4416.666667,3703.125,7927.076667,31.25,3114.583333,6208.335,10906.245,604.1666667,3114.583333,1031.25,1093.75,7151.04,3760.416667,3796.875,5171.875,13661.46167,4874.998333,3432.291667,937.5
202,200810,2008,10,20457.98103,4660.558621,16837.28103,9779.093103,748.9224138,3857.758621,6163.793103,3259.698276,14272.63276,64.65517241,9876.077586,2521.551724,15840.5069,517.2413793,2914.872414,344.8275862,1072.198276,6282.327586,2790.948276,3065.732759,5086.206897,16858.83276,7823.277586,8227.37069,4903.017241
203,200811,2008,11,37338.38621,3410.560345,3426.722414,13362.06207,3356.681034,1573.275862,4412.712069,2909.481034,20269.4,522.6293103,13281.24828,2602.368966,9240.294828,10393.32069,11131.46207,10959.04655,14579.73621,13793.09828,5457.974138,6503.232759,13922.42759,32370.70345,12332.96552,8502.153448,17990.30517
204,200812,2008,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
205,200901,2009,01,0,0,0,0,0,0,0,922.3774194,45.36290323,55.44354839,0,0,0,131.0483871,0,0,15352.82097,0,0,0,0,0,0,0,0
206,200902,2009,02,0,0,0,0,0,0,0,26.93965517,5.387931034,5.387931034,0,5.387931034,0,2397.62931,145.4741379,0,13200.43448,0,0,0,0,10.77586207,0,0,0
207,200903,2009,03,13157.33448,3793.103448,134.6982759,0,5.387931034,0,0,0,0,0,140.0862069,0,0,985.9913793,1201.508621,646.5517241,2483.836207,0,915.9482759,1600.215517,3512.931034,6761.853448,3432.112069,1228.448276,2909.482759
208,200904,2009,04,13875,4416.666667,7796.883333,1645.833333,953.125,1192.708333,7239.581667,4067.705,14432.295,8536.456667,8838.533333,4286.46,11000.00167,2770.836667,2604.166667,2833.333333,3494.791667,739.5833333,1703.125,1812.5,5317.701667,11375,13385.415,4156.25,4223.956667
209,200905,2009,05,15065.51935,3598.790323,8155.233871,4959.677419,5297.379032,5065.527419,10146.16613,7076.612903,27026.21935,7792.340323,12227.83065,5609.879032,14929.44355,4349.803226,2832.66129,1164.314516,816.5322581,2484.879032,3240.927419,2580.645161,6864.919355,16743.95645,5645.158065,2802.419355,1068.548387
210,200906,2009,06,12114.9625,3766.741071,11679.68393,6099.330357,3035.714286,8342.635714,7868.3,4419.642857,19441.9625,7025.664286,7427.451786,5803.575,9374.998214,669.6428571,2327.008929,5284.598214,1283.482143,7170.757143,1266.741071,993.3035714,3387.276786,11316.96429,3387.276786,1406.25,1445.3125
211,200907,2009,07,10055.44355,3084.677419,10171.36613,9627.01129,4773.187097,8215.725806,7565.529032,4203.629032,13613.91613,5025.201613,7862.901613,2121.975806,11134.07258,488.9112903,2056.451613,2590.725806,1930.443548,3573.590323,1174.395161,751.0080645,211.6935484,8175.401613,4450.606452,2605.846774,2328.627419
212,200908,2009,08,4983.257143,1595.982143,4698.658929,12946.43393,2957.589286,4335.933929,7209.823214,859.375,13208.71071,5664.0625,5719.866071,3560.267857,7840.396429,558.0357143,1272.321429,2187.5,697.5446429,3616.071429,1300.223214,1328.125,1629.464286,2678.569643,2366.069643,2360.491071,585.9375
213,200909,2009,09,28302.08333,6052.085,9932.293333,7880.206667,1578.125,10817.71167,6609.376667,1864.583333,12984.385,4468.75,6125,4901.041667,7713.538333,609.375,2958.333333,3104.166667,1703.121667,4869.79,1067.708333,942.7083333,3682.291667,8588.548333,1885.416667,2036.458333,1666.666667
214,200910,2009,10,27434.47581,2973.790323,15297.37581,5972.779032,1552.419355,4773.185484,6542.33871,3860.887097,17363.9129,6129.032258,18059.47419,8094.762903,21738.9129,1557.459677,2434.475806,932.4596774,1985.885484,7242.943548,3634.072581,1985.887097,8911.287097,16562.5,5635.077419,3679.433871,1234.879032
215,200911,2009,11,22769.39138,4267.241379,937.4982759,12300.64483,3674.568966,3992.451724,6206.9,8071.124138,19859.91034,4568.963793,14682.11379,6336.205172,18658.4069,7537.718966,1923.491379,4612.068966,14294.17759,3760.77931,290.9482759,360.9913793,5727.375862,8281.253448,9929.951724,5797.413793,802.8017241
216,200912,2009,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
217,201001,2010,01,20.16129032,25.2016129,0,5.040322581,4254.029032,3432.459677,13800.40968,3901.208065,0,5.040322581,0,30.24193548,0,972.7822581,0,705.6451613,9062.501613,0,0,0,0,0,2348.791935,1305.441935,15.12096774
218,201002,2010,02,0,0,43.10344828,5.387931034,1217.672414,5.387931034,1589.441379,867.4568966,0,0,0,0,0,684.2672414,0,0,1012.92931,0,0,0,0,0,43.10344828,0,0
219,201003,2010,03,18518.14355,6300.406452,473.7903226,0,5.040322581,5.040322581,917.3370968,120.9677419,85.68548387,443.5467742,816.5322581,0,0,40.32258065,680.4435484,1149.193548,5952.625806,0,0,0,0,15.12096774,30.24193548,0,2711.691935
220,201004,2010,04,13312.49833,7692.71,8375.005,4713.545,718.75,4249.991667,6057.288333,1796.875,10822.91167,6562.498333,1916.668333,4656.253333,5328.126667,729.1666667,3750,3427.081667,3463.541667,2854.166667,1567.708333,1723.958333,2177.085,15291.66667,11343.74833,4322.916667,2572.916667
221,201005,2010,05,14586.7,5514.109677,7832.659677,5307.458065,4712.7,5015.122581,6895.16129,1340.725806,19203.62419,9390.117742,3699.6,3069.556452,10206.65484,3150.198387,5851.817742,2726.814516,2293.346774,6048.390323,3452.620968,3770.16129,5791.329032,14319.54677,4329.637097,1834.677419,1189.516129
222,201006,2010,06,19263.39286,5066.964286,8225.453571,6277.905357,3571.428571,4179.6875,5636.160714,853.7946429,17929.69464,8716.5125,2494.421429,4748.883929,9402.907143,2087.053571,3627.232143,3376.116071,585.9375,6233.257143,1054.6875,1216.517857,4263.394643,9966.507143,1768.973214,1250,2572.544643
223,201007,2010,07,13557.29,5057.291667,5510.411667,3880.211667,2125,1973.958333,3229.166667,447.9166667,3739.583333,6302.086667,2390.625,3687.5,6348.948333,1125,2453.125,401.0416667,1979.165,2697.918333,687.5,1005.208333,2479.166667,2713.541667,854.1666667,625,1385.416667
224,201008,2010,08,12171.06316,2203.947368,6743.415789,3733.552632,2993.421053,2697.368421,5402.960526,1101.973684,8996.702632,5230.263158,953.9473684,2072.368421,4021.381579,1266.447368,2590.460526,1924.339474,4013.155263,11998.35,1694.078947,1685.855263,1907.894737,2368.421053,1266.447368,1143.092105,707.2368421
225,201009,2010,09,8088.545,770.8333333,6786.46,7713.54,4270.833333,3536.46,6281.25,1833.333333,14380.2,8697.916667,4468.751667,2635.416667,7260.413333,3859.376667,3984.376667,2666.666667,218.75,4864.585,2562.5,1635.416667,6197.916667,13197.93,7671.883333,3739.583333,2265.625
226,201010,2010,10,15156.24355,8760.082258,10090.72903,9158.272581,6118.948387,7998.995161,7636.090323,1396.169355,13150.20484,5473.787097,2177.419355,4148.185484,7308.469355,4183.469355,8422.379032,4838.709677,2449.596774,5887.098387,3744.959677,4526.209677,13608.86774,24314.51613,13160.28387,11502.00968,3518.145161
227,201011,2010,11,409.4827586,10765.08793,1530.174138,4913.786207,4207.974138,0,183.1896552,581.8965517,177.8017241,10953.66724,15953.66207,9391.165517,15350.20172,3798.489655,3922.413793,5457.972414,371.7672414,3335.12931,3146.551724,6120.689655,15312.5,26363.14483,12575.42931,12844.81724,3125.001724
228,201012,2010,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229,201101,2011,01,0,0,5.040322581,0,0,0,0,0,0,0,0,10.08064516,1602.822581,1315.524194,0,0,3049.395161,297.3790323,1643.145161,2303.427419,4233.858065,539.3145161,0,0,0
230,201102,2011,02,0,0,0,0,80.81896552,0,0,0,0,107.7586207,0,0,26.93965517,1438.577586,1363.146552,0,1487.07069,0,247.8448276,0,0,26.93965517,5.387931034,0,0
231,201103,2011,03,7923.383871,4138.1,2283.267742,0,20.16129032,0,0,0,5.040322581,3271.167742,9884.074194,5322.574194,8004.032258,1083.669355,1587.701613,206.6532258,1365.927419,0,1849.798387,3286.290323,7308.467742,11779.23871,312.5,186.4919355,221.7741935
232,201104,2011,04,14911.46167,5473.958333,10635.42167,4895.828333,744.7916667,369.7916667,4223.955,2161.456667,4843.75,3203.125,2625.003333,6395.833333,7453.125,1609.375,1791.666667,3140.623333,1317.708333,593.75,1671.875,1911.458333,7802.086667,13203.125,6572.91,2812.5,1015.625
233,201105,2011,05,15181.44194,3679.433871,3099.798387,4853.829032,2263.104839,3029.232258,6819.55,6209.672581,19566.53387,5972.783871,5201.614516,3351.814516,8573.596774,1537.298387,846.7741935,1859.879032,544.3548387,4662.296774,2646.169355,3437.5,10393.14677,20367.94839,9198.585484,2484.879032,1849.798387
234,201106,2011,06,10302.08,1989.583333,5338.541667,5067.715,2979.166667,4916.665,6999.996667,4057.293333,13307.29167,8802.075,7520.836667,5296.875,11041.67,1067.708333,1864.583333,1989.583333,906.25,2875,2083.333333,2583.333333,6869.796667,16557.28833,4062.498333,2552.083333,3447.915
235,201107,2011,07,12817.54677,1305.443548,6673.387097,2867.943548,3790.324194,4138.104839,8114.914516,2283.264516,16255.04032,8044.348387,4349.801613,3331.653226,8901.212903,1340.725806,448.5887097,947.5806452,1688.506452,7414.312903,1013.104839,1406.25,4445.564516,7505.040323,7404.241935,4833.667742,3780.240323
236,201108,2011,08,14138.11452,1829.637097,4445.562903,5110.883871,3492.943548,14349.8,7489.919355,3321.572581,23215.72581,11350.80161,7368.951613,4440.524194,11461.69355,594.7580645,1370.967742,1093.75,3654.235484,1481.853226,1199.596774,1582.66129,4475.804839,9420.367742,625,1532.258065,2772.177419
237,201109,2011,09,9197.916667,1109.375,4046.875,8390.625,5338.541667,8994.79,8468.753333,2083.333333,18281.25,9385.42,8739.58,4536.458333,10515.63167,1937.5,2458.333333,1562.5,1942.71,3312.5,375,375,1984.375,12036.46333,4718.745,5026.045,3812.498333
238,201110,2011,10,20090.73065,2792.33871,2802.419355,8276.209677,5408.264516,6068.55,5579.637097,11396.1629,18185.48548,6597.780645,4823.590323,8835.687097,15917.3371,3064.516129,2958.669355,942.5403226,7323.58871,5584.670968,2983.870968,2464.717742,8114.916129,9304.437097,8870.966129,5146.167742,4243.953226
239,201111,2011,11,19946.11552,5387.931034,10528.02586,12957.97414,5312.501724,4757.543103,6460.124138,11400.85862,28001.07931,6621.765517,8038.793103,2564.655172,16594.82931,8868.534483,8900.858621,3087.286207,1363.146552,13415.94828,4428.87931,6179.956897,13787.73103,29030.17586,19973.06207,10792.02414,5576.515517
240,201112,2011,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
241,201201,2012,01,5.040322581,10.08064516,5.040322581,35.28225806,0,0,0,0,0,55.44354839,0,0,10.08064516,1043.346774,1622.983871,0,35751.00645,14380.03871,2535.282258,6310.483871,14304.45806,20005.03871,7424.390323,6194.56129,0
242,201202,2012,02,0,5.387931034,0,53.87931034,441.8103448,0,0,0,0,0,0,0,0,1255.387931,183.1896552,10.77586207,17618.52759,0,0,0,0,16.1637931,0,0,0
243,201203,2012,03,9619.79,2515.628333,5447.915,1161.458333,0,57.29166667,0,0,0,0,98.95833333,677.085,1953.126667,5093.75,1500,10.41666667,5114.586667,0,1656.25,3432.291667,6213.543333,9114.586667,2817.706667,2609.378333,3848.955
244,201204,2012,04,20333.33833,5895.835,6505.21,3843.748333,1380.208333,3546.873333,5567.706667,2734.373333,4359.381667,5848.951667,5546.876667,7151.043333,12385.40833,2817.708333,5223.956667,4697.921667,2203.125,999.9983333,1125,1552.083333,3442.713333,9718.753333,9328.131667,4197.916667,2526.043333
245,201205,2012,05,23457.65806,4198.58871,6628.029032,5120.967742,1537.298387,8155.240323,7762.098387,5312.498387,24198.58387,9773.177419,9369.956452,6602.824194,10574.59194,2091.733871,1779.233871,1703.629032,2152.216129,2227.822581,887.0967742,1396.169355,3729.833871,11557.45645,5136.090323,1673.387097,3104.83871
246,201206,2012,06,14505.215,2947.916667,3838.541667,4000,2697.915,6197.923333,6750.001667,3307.29,12447.91167,5479.168333,2208.333333,3739.583333,7197.921667,6276.038333,2343.75,1604.166667,2765.625,8609.371667,250,197.9166667,1937.5,7869.795,1749.996667,1411.458333,2755.208333
247,201207,2012,07,10816.52742,1875,3009.072581,3961.693548,2106.854839,1950.604839,7308.462903,2288.306452,13951.61129,7237.9,1562.5,4138.104839,8114.919355,1365.927419,2807.459677,3185.482258,554.4354839,4435.483871,972.7822581,851.8145161,1038.306452,8689.51129,4551.412903,2988.91129,761.0887097
248,201208,2012,08,11098.79677,2001.008065,1920.362903,6093.75,1784.274194,2091.733871,4863.914516,1824.596774,8543.345161,5519.153226,2379.033871,4788.306452,8800.401613,337.7016129,1491.935484,5176.41129,801.4112903,5448.58871,2328.629032,947.5806452,3810.483871,11411.29516,5690.520968,4107.862903,1562.5
249,201209,2012,09,13630.20167,1062.5,5588.543333,4619.791667,1838.541667,4072.915,8625.001667,3223.958333,13177.09333,7218.75,4234.373333,4421.876667,8442.705,1421.875,2046.875,1885.416667,2114.585,3645.831667,2906.25,1786.458333,5322.916667,13135.41667,5692.705,4421.875,3067.708333
250,201210,2012,10,32474.79677,4934.477419,11557.45645,7046.369355,1985.887097,3286.290323,9178.429032,3946.572581,14571.57097,10418.34355,12757.06613,4319.554839,19621.97581,1925.403226,2610.887097,2822.580645,6648.182258,5463.71129,1668.346774,992.9435484,5055.443548,10282.25323,7157.258065,5050.403226,3941.532258
251,201211,2012,11,25323.66071,8688.610714,8013.392857,13844.85536,2170.758929,4531.25,12193.08036,4960.9375,9213.164286,6830.357143,16746.65,5396.207143,20513.39643,1551.339286,5078.125,7767.851786,7131.694643,9659.591071,5446.428571,2566.964286,8242.192857,21422.98214,7327.017857,5563.616071,8638.389286
252,201212,2012,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
253,201301,2013,01,0,15.12096774,4637.095161,1083.669355,9218.75,1023.185484,2545.362903,11960.68548,30.24193548,0,0,0,0,0,4420.367742,473.7903226,161.2903226,0,1275.201613,1129.032258,2464.719355,18634.07581,14390.11935,11320.56452,30.24193548
254,201302,2013,02,0,0,4994.612069,0,4423.491379,48.49137931,3793.103448,5032.325862,32.32758621,0,0,0,0,0,10.77586207,862.0689655,2801.72069,0,0,0,0,10.77586207,16.1637931,10.77586207,253.2327586
255,201303,2013,03,12137.09677,10317.54355,7373.993548,1849.798387,1517.137097,504.0322581,6562.504839,3402.217742,5972.782258,2545.364516,1683.467742,3644.158065,4052.424194,0,0,3200.604839,12258.07097,0,0,0,0,105.8467742,6875.004839,5453.629032,6577.616129
256,201304,2013,04,17106.67241,3577.586207,6201.510345,7591.594828,3846.982759,2101.291379,9175.65,4067.887931,11276.93793,7392.241379,7710.132759,6298.493103,11961.20172,1239.225862,4337.281034,1346.982759,4057.108621,2165.946552,775.862069,625,2510.775862,14256.47241,4396.55,3049.568966,3399.786207
257,201305,2013,05,15126.00806,2449.596774,6930.440323,5433.466129,3109.879032,4037.298387,7071.570968,5761.08871,12575.60484,4763.104839,3623.990323,5075.608065,14647.17742,5186.491935,4778.225806,1003.024194,4611.898387,7943.546774,4279.233871,2217.741935,4017.13871,14803.43226,7343.745161,3487.903226,5761.08871
258,201306,2013,06,11781.24833,2812.5,4515.626667,8718.748333,3869.791667,5677.085,7822.918333,2635.416667,17312.5,8713.546667,8630.203333,2458.333333,15031.255,2270.833333,8005.208333,973.9583333,1838.543333,7963.543333,3156.25,1401.041667,3953.125,17828.12667,6104.17,2697.916667,2390.625
259,201307,2013,07,9682.456452,1204.637097,2036.290323,3886.090323,2006.048387,2626.008065,4400.2,655.2419355,11123.99194,7474.801613,5877.016129,2217.741935,7293.340323,801.4112903,1194.556452,2303.427419,372.983871,4254.032258,645.1612903,282.2580645,2832.66129,8558.462903,1945.564516,1250,2379.032258
260,201308,2013,08,10383.06452,3039.314516,5443.541935,6678.425806,3099.798387,3114.920968,6507.059677,327.6209677,14037.29677,5433.467742,7575.606452,3059.475806,11149.19839,458.6693548,841.733871,3634.070968,45.36290323,4354.840323,509.0725806,216.733871,2772.177419,11229.84032,2137.093548,771.1693548,887.0967742
261,201309,2013,09,23636.85345,6955.82069,5905.175862,6686.427586,6643.32069,6756.463793,8405.174138,1939.655172,9466.593103,5016.162069,8006.468966,3938.57931,8227.372414,1379.310345,1557.112069,2516.163793,1778.017241,8372.841379,910.5603448,123.9224138,1858.836207,2548.493103,4800.646552,4207.974138,1427.801724
262,201310,2013,10,20126.01774,6008.064516,8906.23871,5393.145161,3397.177419,7762.090323,9974.801613,1300.403226,19712.70484,8941.530645,13760.08387,675.4032258,13563.51452,902.2177419,3840.724194,1164.314516,1350.806452,12404.23065,534.2741935,312.5,4450.604839,6733.869355,11325.60323,9339.724194,3755.040323
263,201311,2013,11,7408.401724,9881.472414,13006.45862,5867.455172,7397.62931,9170.258621,5603.451724,8076.505172,17106.68793,14482.75172,28081.9,2424.568966,14471.98448,220.9051724,2015.087931,4040.944828,10010.77414,14520.47414,4698.275862,3340.517241,7516.174138,20328.66724,12015.08793,9229.525862,1196.12069
264,201312,2013,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
265,201401,2014,01,0,0,246.9758065,4667.333871,0,0,0,0,120.9677419,16118.94839,39178.42903,9495.962903,13795.3629,65.52419355,1134.072581,3946.574194,22802.42258,0,0,0,0,0,1214.717742,927.4193548,0
266,201402,2014,02,0,10.77586207,501.0758621,441.8086207,0,0,0,0,0,4703.662069,12149.78276,4170.258621,0,765.0862069,3195.043103,5.387931034,11336.2069,0,0,0,0,0,59.26724138,0,32.32758621
267,201403,2014,03,13306.45161,3503.022581,8014.112903,2348.78871,710.6854839,332.6612903,584.6774194,151.2096774,584.6774194,3432.462903,4687.504839,4793.351613,7489.914516,625,3669.354839,3931.451613,1134.072581,3019.153226,393.1451613,388.1048387,740.9290323,3457.66129,1562.5,751.0096774,2540.322581
268,201404,2014,04,15057.3,8708.331667,7833.325,4958.333333,3328.125,4619.793333,11088.535,7052.076667,16338.545,6989.585,1260.416667,7218.751667,9963.55,1442.708333,7026.038333,3458.333333,979.1666667,5494.79,2031.25,3619.791667,6156.25,8968.75,4963.54,2437.5,1463.541667
269,201405,2014,05,11587.69677,2913.306452,4299.391935,5730.843548,3200.604839,7908.264516,11154.23226,5020.162903,21945.56935,9828.624194,6219.759677,2983.870968,10851.81935,4052.419355,3719.758065,1088.709677,352.8225806,7202.617742,3049.395161,3447.580645,7918.353226,15877.02258,8271.166129,2681.451613,3422.379032
270,201406,2014,06,11354.16833,1562.5,2255.208333,2302.083333,2151.041667,2937.496667,6322.913333,2437.5,9505.203333,4458.333333,1859.375,3072.916667,9489.583333,895.8333333,1619.791667,2619.791667,286.4583333,10463.535,3182.291667,2942.708333,5572.916667,8208.335,1000,630.2083333,843.75
271,201407,2014,07,8312.505,1390.625,3312.501667,5062.5,3005.208333,5494.791667,7427.081667,744.7916667,14989.58833,7578.126667,5526.041667,3958.333333,13906.24833,151.0416667,911.4583333,286.4583333,968.75,3848.956667,1510.416667,1203.125,2791.666667,5427.086667,1979.166667,1890.625,1822.916667
272,201408,2014,08,16829.63548,1748.991935,2938.508065,3855.845161,1653.225806,2752.017742,4737.903226,327.6209677,10796.37419,7721.774194,6234.880645,3059.475806,13336.69032,665.3225806,826.6129032,614.9193548,2772.172581,2328.629032,1728.830645,987.9032258,1708.669355,6885.083871,4349.798387,4924.396774,2041.330645
273,201409,2014,09,18369.78667,4182.291667,9187.508333,7005.208333,2489.583333,2994.79,6395.833333,5.208333333,15348.95833,6848.958333,21838.55333,2932.291667,17677.09667,916.6666667,3130.208333,2661.458333,4187.5,2843.751667,2229.166667,2526.041667,4005.208333,19197.9,12083.33667,5494.795,4473.958333
274,201410,2014,10,14863.90806,3200.604839,11270.16452,10398.1871,3049.395161,4904.235484,7515.122581,241.9354839,20735.89355,9490.920968,16834.67903,5267.13871,18528.22419,221.7741935,1774.193548,1875,1723.790323,11990.92903,2530.241935,3125,6360.885484,9485.882258,1748.991935,2661.290323,5524.191935
275,201411,2014,11,36751.07414,7332.972414,2634.7,10899.78276,8415.948276,4865.296552,10312.50172,220.9051724,21869.6069,5414.868966,18464.43793,5490.308621,35102.37586,1519.396552,425.6465517,2036.637931,4207.974138,11287.71552,4197.198276,3259.698276,7984.913793,23060.33966,2413.791379,2144.4,10204.73793
276,201412,2014,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
277,201501,2015,01,0,30.24193548,0,0,2726.814516,826.6129032,4007.056452,3397.177419,40.32258065,10.08064516,5.040322581,0,0,0,327.6209677,1038.306452,1239.919355,0,3876.008065,6260.080645,15756.04194,10.08064516,10.08064516,0,0
278,201502,2015,02,0,16.1637931,10.77586207,0,447.1982759,32.32758621,878.2327586,2510.775862,237.0689655,53.87931034,5.387931034,10.77586207,0,0,0,1330.818966,21632.54828,0,4967.672414,6223.060345,16519.39655,964.4396552,32.32758621,0,0
279,201503,2015,03,17111.89516,4420.362903,2439.512903,0,0,0,0,1960.685484,3039.312903,3341.733871,5927.420968,2192.53871,3986.893548,0,2368.951613,1118.951613,4637.096774,15.12096774,2479.83871,2983.870968,8896.16129,10640.12258,786.2903226,3331.653226,3503.022581
280,201504,2015,04,22937.49833,3010.416667,4114.583333,5151.038333,2494.791667,4380.208333,4661.46,3510.415,10171.87167,6770.833333,1828.125,4817.71,12151.03833,4223.955,7302.078333,4692.71,2770.833333,5145.831667,411.4583333,645.8333333,4078.125,16005.20667,4098.956667,2729.166667,2260.416667
281,201505,2015,05,21950.60484,3261.08871,4531.253226,4642.137097,2187.5,3487.904839,6134.072581,2071.572581,2610.887097,1441.532258,504.0322581,4017.137097,5821.569355,2343.75,5977.822581,4480.846774,2852.820968,6290.320968,282.2580645,564.516129,3064.516129,4747.983871,7565.524194,2615.927419,2273.185484
282,201506,2015,06,21054.6875,1992.1875,7996.657143,4425.223214,2929.6875,6908.478571,7332.5875,3800.223214,16183.0375,6729.905357,2672.991071,3789.0625,10837.05536,987.7232143,3532.366071,1149.553571,1858.260714,4620.5375,580.3571429,78.125,2293.526786,8616.067857,2739.955357,1383.928571,2589.285714
283,201507,2015,07,16486.88387,1325.604839,3981.856452,2459.677419,2767.137097,7368.954839,5337.703226,2706.653226,7116.940323,3931.451613,907.2580645,2288.306452,4747.983871,801.4112903,2162.298387,2646.169355,2167.33871,3739.919355,408.266129,191.5322581,1970.766129,10640.12903,1910.282258,982.8629032,902.2177419
284,201508,2015,08,7010.421667,2046.875,2916.665,1583.333333,1833.333333,3583.336667,6020.833333,3651.043333,5442.703333,5374.998333,963.5416667,3015.625,7979.163333,848.9583333,1411.458333,2354.166667,776.0416667,2744.791667,489.5833333,166.6666667,2989.583333,9140.628333,2536.46,1260.416667,817.7083333
285,201509,2015,09,12370.69138,1961.206897,3432.110345,3195.043103,2500,3081.898276,6799.572414,4789.87069,9348.060345,7381.462069,3184.265517,2020.474138,8653.018966,732.7586207,1303.87931,3599.139655,1810.344828,3475.215517,1185.344828,770.4741379,2462.284483,12392.24828,2548.491379,1713.362069,447.1982759
286,201510,2015,10,27066.52903,1698.58871,17978.82097,10423.37742,3155.241935,5594.76129,7913.308065,3422.379032,18805.45161,10912.29839,12368.95645,3044.354839,17116.92903,7535.274194,4102.822581,5700.606452,473.7903226,9495.959677,3709.677419,2661.290323,5801.41129,20987.9129,6224.798387,6507.058065,4223.78871
287,201511,2015,11,4331.894828,6206.894828,1875,15457.98103,11303.89138,12316.81034,11734.91207,3302.801724,18744.60862,10463.3569,19714.43448,2952.586207,5598.060345,1190.732759,2128.231034,2667.027586,474.137931,10210.12414,3421.336207,1950.431034,6109.913793,27828.65862,10026.93793,11309.27241,4762.932759
288,201512,2015,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,201601,2016,01,30.24193548,0,0,0,0,80.64516129,0,1673.387097,5.040322581,0,0,0,0,0,0,393.1451613,9717.743548,3739.914516,0,0,0,0,0,0,0
290,201602,2016,02,16.1637931,0,0,0,0,5.387931034,0,16.1637931,0,96.98275862,26.93965517,220.9051724,0,0,0,0,2009.698276,1950.431034,0,0,43.10344828,43.10344828,0,0,0
